Text,Cipher,IC,Top9Letters,Top5Bigrams
rjhziydnompnohziojjhpxcdibzizmvgviyojjgdoogzdikvmodxpgvm,ceaser,0.0603896103896103,oijzdmvgh,zi jh hz iy no
xldyfhcjuomgoufpidmgfpnhcphfplvhafpguldfydududahpdj,MonoalphabeticSubstitution,0.0650980392156862,dfphulgyc,df fp ph hu ul
klpeieoieowjejpahhaypqwhydkeya,ceaser,0.0620689655172413,epahykiow,ie eo kl lp pe
wpuopdxdhrnnesoidlmekerntpnrsealaaucheiemiunbfaaesctkurriiesgatrtyuyno,ColumnarTransposition,0.0496894409937888,ernauistp,er rn na au ui
gokboledkcdrosxcdbewoxdyprokfoxyebgybuscxydnocsqxlednocdsxi,ceaser,0.0613676212741087,odxcbesyk,cd ok le ed ro
zthlbbabaohbizyrqpojrodpybcc,MonoalphabeticSubstitution,0.0529100529100529,bozhayrpc,bo oz zh ha ay
dwonxeoltxnltixoudetwflvorrirx,ColumnarTransposition,0.0597701149425287,oxltrdwne,ox xl lt tr rd
jeqbofwoqchjhnfdxzdicwdcridrlkcdhrkhwxkejhnlcwbaokoawbwvdcobbkbdrjhnecawsfwxzbokkibojssfkoaadhibcwbojhn,MonoalphabeticSubstitution,0.055206548638873,bowchdkja,bo ow wc ch hd
bwgsdlibmivgasohdlhsfoxgm,MonoalphabeticSubstitution,0.0433333333333333,gsbdlimoh,gs sb bd dl li
znkpuhulgiozofktoyzuqkkvnoysuaznuvkt,ceaser,0.0603174603174603,kuzontyvp,zn kt oy nk kp
letbtkppjplupmrsxettntyutvpqhlgzaiwnabijckqvpabvhiepxvuiphacran,Vigenere,0.0455709165386584,ptavilebu,pt ta av vi il
xmqifievweaeceppxlmrkw,ceaser,0.0476190476190476,exmiwpqfv,xm mq qi if fi
juralbhernyyqerffrqhcnaqabcynprgbtb,ceaser,0.053781512605042,rbanyqhef,er ju ur ra al
lfmpyqkbwbjqktmdnumfwukmeylyyqwglnffdlwwntxrpeirnpvikgkc,Vigenere,0.0415584415584415,kwlfmynpq,kw wl lf fm my
nwbbkxglbrefrfzxngfszrnekgl,MonoalphabeticSubstitution,0.0569800569800569,nbgrfkxle,nb bg gr rf fk
fafzgjcsopexhkghirpyqkagq,MonoalphabeticSubstitution,0.03,gfaphkqzj,gf fa ap ph hk
hiwiohnlswuhuwnqcmyfsmcgofnuhyiomfschypylsjulniznbyafivyunypylsgigyhnizncgy,ceaser,0.0590990990990991,ynihsulcf,ls io hn uh fs
pfafrxywfyvgyffbgsdxyyystfvwfmthwjxywgzglhmavftjstbxyavrxvwwft,MonoalphabeticSubstitution,0.0666314119513484,fywxvtgas,fy yw wx xv vt
emfhamfshvvhzqmfxhvmzhdoh,MonoalphabeticSubstitution,0.0933333333333333,hmfvzeasq,hm mf fv vz ze
hszhplsdybbwdelwlsfxrlpdel,MonoalphabeticSubstitution,0.0646153846153846,lsdhpbwez,ls sd dh hp pb
hkzfovjexajgvqshmvtjiixenrwurovukuqpvzrnhdsowakqjiztrjwe,Vigenere,0.0376623376623376,vjrhkzoeq,vj jr rh hk kz
tjfcymcikahnflirciejwejsryxbmxhmrgupmofqpmkctmyhdywsctx,Vigenere,0.0383838383838383,mcytjfihr,mc cy yt tj jf
djjbzoszsrpzrlzzqbcqrjkcuwqcvjcogglcnrpnpdfppusuffcbxuodzspdbqdofzrpzzorluofzcvrpzxulwrpdfwzozsrcufjcqz,MonoalphabeticSubstitution,0.0620597753664572,zrpcoufdj,zr rp pc co ou
danaeopdazarehwjzwhhpklwu,ceaser,0.0533333333333333,ahwdepzno,da an na ae eo
bmnqjijrthwfhdrzxymfajnyxtwlfsnefyntsfsihtsywtqxnyxanyfqgwjfymnxnsinanizfqqngjwyd,ceaser,0.0586419753086419,nfyqjtwxs,ny mn ym yx fs
atoxitmbxgvxpbmateemabgzlunmvabxyeratoxitmbxgvxpbmarhnklxeywhghmehlxvhnktzxbgvhglbwxkbgzrhnkhpgbfixkyxvmbhglunmbglmtgmerlxmtuhnmkxfxwrbgzmaxfxoxkrwtruxzbgmaxmtldtgxp,ceaser,0.060310421286031,xmbgthalr,bg ma mb hn at
qyjqynigymnlzrltjqcuddgrdrjoyawoobmldvkxoczrlhztjbsbdgq,Vigenere,0.0397306397306397,dqyjlrogz,dq qy yj jl lr
nenahxwnpncbcqnraaxdpqmjhwxxwnpncbjoannarmncxmjhbxojarqjmjpxxmmjhrpxcjmrjucxwn,ceaser,0.0752580752580752,nxjmacprh,mj xw wn nc jh
nhaeeaeushgaldxlgtutublbxaiyyx,ColumnarTransposition,0.0528735632183908,aeulxhgtb,ae eu ul lx xh
cinntixasuseehlleserulodubiohtdshtxucaenwxsispest,ColumnarTransposition,0.0595238095238095,seitunxhl,se ei it tu un
pujhzlvmkvbiakljpklpumhcvyvmdohapzjvyylja,ceaser,0.0548780487804878,vpjlhmkay,pu vm kl lj vy
gcnglgppoqfwnyjcmxcmykclueuejzkkhnwbordgkkdmcklpgbzazzy,Vigenere,0.0424242424242424,kgcznlpym,kg gc cz zn nl
zayxmwmwmmhclbmkforciknzrrsmfwrufxesxhjtatxxqengynrxmwtclx,Vigenere,0.0471869328493647,xmrwcfntz,xm mr rw wc cf
wnzgscqruxqjdcmgrczfihdjoemlkuxbztkuyabdcwzcwhokd,Vigenere,0.0340136054421768,czdwukgqr,cz zd dw wu uk
gyocuarjtuzhkgyrgbkyuocuarjtuzhkgsgyzkxznoykdvxkyykyseojkguljksuixgie,ceaser,0.0592497868712702,kyguojzrs,gy kg ky oc cu
gipuheirxmybmgmkqykddgslhrlalsplynrzfonadsjnrbmdsrmthm,Vigenere,0.0419287211740041,mrdslghyn,mr rd ds sl lg
dlwjfzpsdramigvqgynoyzmevcxuvjbbhvimtzbudrlwdkbullzayucygzx,Vigenere,0.0344827586206896,zdlvyubmg,zd dl lv vy yu
unwtzrxrknkxtqnvxthwjuxhdqawnrkneapnevknenxsrknijhbqkjwqtwwnhuleaqnhahrxjyejddlvauwhnqqjuuenyxuunyraxhxs,MonoalphabeticSubstitution,0.0591859596713965,nxuhwqrkj,nx xu uh hw wq
nrloannetfeeeobsehhbnotottkomatfsgtegurpiw,ColumnarTransposition,0.0615563298490127,etonrafbs,et to on nr ra
sbrnylhnrteeeotbhncdnaaenateaaajrle,ColumnarTransposition,0.0823529411764705,eanrtblhs,ea an nr rt tb
zuzlviojvigllhrdabhhujbfdlrcaldsrhgfmxcqeiigziclchujb,Vigenere,0.0471698113207547,lihczujgr,li ih hc cz zu
ctguyikjxohpbvvxgdhrkttuylzqrgbeutdlxqylkakahhpnssxwdhbv,Vigenere,0.035064935064935,htkxguybv,ht tk kx xg gu
rueiueidexwevbaabenxaoweetturoeqthbnrehxtsiwsoezwxorieyggvexrahlsynerxffhsehhzyw,ColumnarTransposition,0.060759493670886,erxhwiaot,er rx xh hw wi
piownyqbvxqoinnpxolyxbsisvukovxubtstnyosfssdsitnzuxqm,MonoalphabeticSubstitution,0.0551523947750362,sonxiyqbv,so on nx xi iy
szholyrpczfdnlyqlwdpcpldzytyraczgp,ceaser,0.0552584670231729,zlypcdrsh,ly yr pc cz sz
ubnpjvyygzvbwxdgongxgkvgqojoakgkvjcvuhwvbnqkojvubdakgyoakgmxz,MonoalphabeticSubstitution,0.0573770491803278,gvkobjuny,gv vk ko ob bj
xpnezxfxyxijvxqvinlqzkjgqlbkzwkdwhnrpwbntcndlhwjotwplvhcfcaaosi,Vigenere,0.0353302611367127,xnwlpzijv,xn nw wl lp pz
bsclnsdltocudfhuoactazliuuysqshhbicgnduyugwvxfovvgftg,Vigenere,0.0428156748911465,uscgldtof,us sc cg gl ld
gyojyouxjihbefmtxeogxjyslaqbelommhumzhljsloxjarbjahbfhljmooslakhhfxlkubtrexlkxmjysjxjlhsgomolhjkxjhla,MonoalphabeticSubstitution,0.0629702970297029,jlhoxmbsa,jl lh ho ox xm
zrwwgcnrxokvxuvxwdvxxlbjlbwynvaobcxxvbnlwkvxbywwlffwgcjlaf,MonoalphabeticSubstitution,0.0647307924984876,wxvlbcnfr,wx xv vl lb bc
pecaesutnxmlnhhsthoxisetxibiytobedx,ColumnarTransposition,0.0504201680672268,etxshinob,et tx xs sh hi
jpmyjpwonvmzomvdojmnviyhvfzpngjnzoczbjjyrzjaozihdbcordiwtazvmdibojvoozhko,ceaser,0.060882800608828,ojzvmndip,jp nv vm zo oj
enjdjkhybzjuaqvpbnwjdyprlhxsdeysgkviigkvnnbuvrcihrcuvq,Vigenere,0.0363382250174703,vnjdkhybu,vn nj jd dk kh
yhapdbosyrioirbnyzoqyslvytbuvnyzdmrvcjclzxqhxzxmtjmnctkniblo,Vigenere,0.0384180790960452,ybonzrilv,yb bo on nz zr
fmjaldawblkdvowjhwbfwxfowzjazjctolwbfaojklfazbjtdwlda,MonoalphabeticSubstitution,0.0682148040638606,wjafldboz,wj ja af fl ld
ixbtqgxcvhpaaiwxcvhidephh,ceaser,0.0533333333333333,hixcvpabt,xc cv vh ix xb
hbmlhjgheikemewsqzlphkzasne,MonoalphabeticSubstitution,0.0484330484330484,hemlkszbj,he em ml lk ks
iaauzarprjauzdazpdduzaotnzqinqkrrhzqtronquzt,MonoalphabeticSubstitution,0.0739957716701902,zaruqdtni,za ar ru uq qd
vwozmibbpqvoqakzmibmlacllmvtgivguwzmbpivijcvkpwnozixmawzinqoqngwcbmttumbpibgwclmaqzminqoqivaemzgwcbpibbpmzmucabjmbqumtmbqbnqzabjtwaawubpmvjmiznzcqbbpmvzqxmv,ceaser,0.0641852770885029,mbziqvwap,bp zm mi ib mv
cngvraprvfgurorfgerzrqlsberirelgebhoyr,ceaser,0.0753911806543385,rgevfolbc,fg ge er cn ng
pcqgqrrfcbctgjylbfcugjjdjccdpmkwms,ceaser,0.0552584670231729,cjgpqrfbd,fc gj pc cq qg
mmaonxaohnnxtttepnttseexhihoexanubeochetdxebddtx,ColumnarTransposition,0.077127659574468,texnohadm,te ex xn no oh
rctlletnehsataihesaiyhreeoatameertcrmneennefnnreatxeptoiibopaehecnmecxod,ColumnarTransposition,0.0817683881064162,etnarchio,et tn na ar rc
ghexbleaealwdghrhatfediantvyladxadsa,ColumnarTransposition,0.0666666666666666,aedhlgxtb,ae ed dh hl lg
xjgunwdexbbqukgviucnuhlsujbwdnqzvbdbrogyevgncigdfisenef,Vigenere,0.0437710437710437,gunbdevix,gu un nb bd de
zpkidurqldaphiaqivcupnpszrvpfpddihprakaluupvlvduaotulrvdzpflhzu,MonoalphabeticSubstitution,0.064516129032258,pudlavzir,pu ud dl la av
noaoxchweeorwzxoehmdcoclxhohaxadibxtfsnx,ColumnarTransposition,0.0615384615384615,oxhacenwd,ox xh ha ac ce
whuajokqhuigbbqihdpkapz,MonoalphabeticSubstitution,0.0395256916996047,huakqibpw,hu ua ak kq qi
ywnrtyytxvyavnhxwtxxwvyrty,MonoalphabeticSubstitution,0.1076923076923077,ytxwvnrah,yt tx xw wv vn
iwhivczxeefrxnxghsdgucfcx,MonoalphabeticSubstitution,0.0466666666666666,xcihefgwv,xc ci ih he ef
jxqrofqvlcjfkafpqebzxmxzfqvqlbkarobrkzboqxfkqv,ceaser,0.0618357487922705,qfxkbrovz,qv ro fq fk ka
shahufhysgwwhrdhtshxlunhzrdxrrdhqxwhkxncjuxlngueygswhzrdhwrdxr,MonoalphabeticSubstitution,0.0698043363299841,hrxwdsugn,hr rx xw wd ds
sjepptexlweqergsyphwxvmoimrxsxlivimwexerckmzirqsqirxefiwxtexlalmgllivierhrsamxaivisjeppxlmrkwamwiwxjsvlmqxshsxsjmrhxlmwtexlerhaepomrmxmwxlisrixlmrkriihjypjsvlmq,ceaser,0.0646226415094339,xmirelswp,xl lm mr ex er
ydkgjhvxtdnojyjviynvtoczivnodznoocdibdioczidxznorvt,ceaser,0.0666666666666666,odvnizyjt,no oc vt cz zi
lepbuvjkwtvidyrevbvilfnxkqqpjqvuesrkvxmhyiqlemlbv,Vigenere,0.0467687074829932,vleqbkipu,vl le eq qb bk
qtvjqfqzaoanqtfuckfdkujqryctdwtvqpkpcyjkurgtqtvjqfqzakuoafqzajgvgtqfqzakucpqvjgtocpufqza,ceaser,0.0663531870428422,qtfajukvz,fq qz za ku qt
ipdssehimrittommhreimhtoeetvitit,ColumnarTransposition,0.0967741935483871,itemhsrop,it te em mh hs
bxguxvhcgxmixbxgckxzfybybxixybfpti,MonoalphabeticSubstitution,0.0873440285204991,xbgiycfuv,xb bg gi iy yc
irdlxexssroenaxhemeiptamltdrhgnatlx,ColumnarTransposition,0.0504201680672268,xerlatids,xe er rl la at
pihbayroearsonibsxfarldxislrflsstoeahelpee,ColumnarTransposition,0.056910569105691,esarlioph,es sa ar rl li
edoedrndehatgnkrmxraohnawae,ColumnarTransposition,0.0655270655270655,eadrnohtg,ea ad dr rn no
dyhuajkynoueniicaysfrjyjkbqjrdbhourtcceqjxvlqbdvregkxhb,Vigenere,0.037037037037037,jyrbdhuke,jy yr rb bd dh
mvqnbnpfunhnbfjsfbnjmgppkmen,MonoalphabeticSubstitution,0.074074074074074,nmbpfjvqu,nm mb bp pf fj
drhxdeisfimxnsoxaeexiswxuoaxixnxsptxlnnx,ColumnarTransposition,0.0884615384615384,xisnedoar,xi is sn ne ed
yqziagxpnqmzsqxemzsqxeiagxpnqsape,ceaser,0.0662878787878787,qxzapseig,ia ag gx xp pn
ypljdjsegspscebjojdxwwtj,MonoalphabeticSubstitution,0.0615942028985507,jspdewylg,js sp pd de ew
qvccgsozkomghvskomhvohgssaghvspsghvcksjsffciuvwhaompsqighcakwzzgccbfsbrsfwhsogmobroufssopzs,ceaser,0.0676434676434676,soghcvfzk,gh hv so om vc
rpssiuqrjcsniohpsuzjcbhsgviubgxuspucxcorgkkfqqibzpfrfbi,MonoalphabeticSubstitution,0.0498316498316498,siurpcbqg,si iu ur rp pc
uisdeoeerococncpioieennsnxsvrononuxaenntextfansrx,ColumnarTransposition,0.0816326530612244,neosxircu,ne eo os sx xi
znkvkxiktzgmkulsoyzgqkyotwaoiqjkioyoutyoytumxkgzkxzngtotrutmjxgctuazbgiorrgzoutygtjznkkllkizuljkioyobktkyyozykrlsgqkyznotmymugtjixkgzkyiutlojktik,ceaser,0.0694444444444444,ktoyzgiul,yo zn oy ky ut
txqczxxtddzfctjzfxfdedszhxp,ceaser,0.0826210826210826,xzdtfcqje,zf tx xq qc cz
zxoqwwjmenqumpiwmpimkxljmzifiajhqnmor,MonoalphabeticSubstitution,0.0525525525525525,miqwjzxon,mi iq qw wj jz
ztlqlqjkejgzjqeyfpncuzwqtubgdranvlggmjkmvuyulyvqnkddjaskkyfp,Vigenere,0.0406779661016949,qjklgyuzn,qj jk kl lg gy
ipepibilcabgivaemzombabpmawctepmvpwbnwzkmzbiqvbqmaqvbpqawcztqnm,ceaser,0.0640040962621607,bmpaiqvzw,ep bi ab mz bp
eddxttnabllxfwwxhhcweaexnouyooixrmpxeeoa,ColumnarTransposition,0.0538461538461538,xeoawdtnl,xe eo oa aw wd
quauruenmwcqzviyuizpunmeu,MonoalphabeticSubstitution,0.07,uqenmziar,uq qe en nm mz
arkysrsallarlghittllcancedolkhleinhmfyea,ColumnarTransposition,0.0602564102564102,larhekysi,la ar rh he ek
tpnetetieurenocnqrsurydiioositoneduxttrmvsheeacesautnchetrhjoaniopaetelf,ColumnarTransposition,0.0653364632237871,etnoirusa,et tn no oi ir
othxrsactbrbfczbrhckadgsjmgkjnvhldxdueqcrakcmkaerkantcmoe,Vigenere,0.0432330827067669,crakthbdm,cr ra ak kt th
otagecjpecijadvxcouxvnmuxacttmcojcedeztvpmmeaztkuxjnltnutdcouf,MonoalphabeticSubstitution,0.0544685351665785,tceuoajxm,tc ce eu uo oa
nkvvngfggfuqhmkpfpguunkvvngyqtfuqhnqxgocmgqwtgctvjcpgfgpnkmgvjgjgcxgpcdqxg,ceaser,0.075897815623843,gnvqfpcku,nk gf xg kv vv
teauxhdrexstsaxehadxrgwnxoamexduyarshwqx,ColumnarTransposition,0.0666666666666666,xaehdrstu,xa ae eh hd dr
yfogxboppgeizpovbxqxcommuvgruojpistxjivrystbgzrzxpkcloj,Vigenere,0.0437710437710437,oxpgbizvr,ox xp pg gb bi
akqsonsttrvwnvwuhvkztvdnwseouwgiiqzokqqhunzusvowgkevedkqgeo,MonoalphabeticSubstitution,0.0531852717708942,vkqowsnue,vk kq qo ow ws
eikbpajsnkjcxqpjaranejzkqxp,ceaser,0.0541310541310541,jkpaenxqi,ei ik kb bp pa
wwfwlskwiffmocktoheeoecxvhdkhajjxaoschgmuuscdslhgxdmrfe,Vigenere,0.0424242424242424,hwfsocekm,hw wf fs so oc
eldacntatrfsexlihaooxpreweascybrtdiitefnmxufymidc,ColumnarTransposition,0.0416666666666666,eatidcrfx,ea at ti id dc
hynaolyvtphguatuupjepexlhvrgfaaaekszhnjxhtdloyoofvk,Vigenere,0.0415686274509803,haoylvtpu,ha ao oy yl lv
xixpafiqfbstoixpbfjkxdfiifcxiupojafklcofjualtkloajaftxhljokxcgxiiekltlpomkuvjafvxktalptiunftxpctbxktxpc,MonoalphabeticSubstitution,0.0616790405482581,xfitkpalo,xf fi it tk kp
wxftzhznxltgwtzbmtmhkltkxoxkrngiextltgmunmmaxrtkxbgvbwxgmlmhtykxxtgwvhglmbmnmbhgtevhngmkrtgwrhnfnlminmnipbmamaxlxbgvhgoxgbxgvxlhkwhpbmahnmftgrbfihkmtgmtwotgmtzxl,ceaser,0.0677018633540372,mtgxhnblk,tg gm xl bm mt
sssltventrressxerctyaniixeohhxneeloygtefewiio,ColumnarTransposition,0.0656565656565656,estinrxol,es st ti in nr
qpzloyvslufsriljoyrebufcxspufsriljzyxjvfeyjeluabynhfpgmuo,Vigenere,0.0432330827067669,lyufsjpor,ly yu uf fs sj
dcwqrzobfropcvwpfqcpcu,MonoalphabeticSubstitution,0.0606060606060606,cpwqrofdz,cp pw wq qr ro
jplfxjzeqeaimxhtepoyiiiktnidtedpdhuupyksqlaibkitlxrq,Vigenere,0.0444947209653092,ipetlxqkd,ip pe et tl lx
jucgyfjzqpmsfhuhvgzwdjxjjdkvcsmuejlvdydsjpopkdfdkisdfovi,Vigenere,0.05,jdfsvupkc,jd df fs sv vu
qmgevwpivgwjnqsqsbnvhfigrpzwryuigreprwvmyhqfsrvwawagxprh,Vigenere,0.05,wrgvqpish,wr rg gv vq qp
hfkwrrjxwywuinpugqiktsira,MonoalphabeticSubstitution,0.0366666666666666,wrikuhfjx,wr ri ik ku uh
colyslvwxbtrihceqvtbmljdgnzqdsjgdfpgokjvfczgonjkjpqafvo,Vigenere,0.0336700336700336,jovgclqdf,jo ov vg gc cl
peremnvrlxoohwoiaukrpleersgeaytttlf,ColumnarTransposition,0.0453781512605042,erlotpamn,er rl lo ot tp
ppaoqyeoehbsejwwlcbxiptdrhslkpkldurkpwzhbchcnbzvxhsvxsxi,Vigenere,0.0383116883116883,phbsxewlc,ph hb bs sx xe
growywpuxbxpwkhgzdnvpfphgjnzbcvlsakmqgrcslokyvxdvl,Vigenere,0.0326530612244898,gpvwxklro,gp pv vw wx xk
mgipdnhcoygwgerendmrarithnaneeetsrlgoniaetirp,ColumnarTransposition,0.0585858585858585,enrgiatmp,en nr rg gi ia
mpmoipmuysvmxwxewxierhmxwijjigxwerhxlexmwnywxxliviewsralcmrizivhvmromx,ceaser,0.0691511387163561,xmiwervhl,mx xw wx pm vm
icnthdsxeolwueexeoohsioxlndicasxrdutstnf,ColumnarTransposition,0.0512820512820512,sxeointdc,sx xe eo oi in
atncurieuuedhhfirstxceccntadntmtuixmesaxnwsreieeer,ColumnarTransposition,0.0653061224489796,etncurias,et tn nc cu ur
zqccqcyfbfdrfgytobeqcctopvyuqvqcpggocfj,MonoalphabeticSubstitution,0.0674763832658569,cqfygobtp,cq qf fy yg go
wdblaxxyzdibmaifafizbaibsifbzwsyzcgzbbsixqslmfsqalcshasjs,MonoalphabeticSubstitution,0.0670426065162907,sbaizflxw,sb ba ai iz zf
tvzvsjacvqtatjvyptaoanfzvykkabfytfacsytwazkytsptcvejfzzvkjvwycq,MonoalphabeticSubstitution,0.0675883256528417,tvayzjcfk,tv va ay yz zj
vsjrjnvghagvyjrirfngvfsvrqnyygurhapregnvagvrfvgznlorgbbyngr,ceaser,0.0777323202805377,rgvnyjafs,gv jr nv vg ha
btuvaeeiyqiuarxhafrcfnuierowaxntopniacsoitofxanooewtrtneonixiisriswdotunrfs,ColumnarTransposition,0.0605405405405405,iontareux,io on nt ta ar
hiqcmnbyqchnyliziolxcmwihnyhn,ceaser,0.0665024630541872,hincyqmlb,hn qc cm ny hi
ehahedfeevoseleeextyleftcsxrengdnibmererlannxhiiaideoxciftraftxesatwgewxitlhirrex,ColumnarTransposition,0.0728395061728395,exitrahfl,ex xi it tr ra
axqgmvgwnwjqlzafyqgmkzgmdvvgsfvvgfglvgsfqlzafyqgmkzgmdvfglvgqgmoaddsuugjvafylglzwtwklsnsadstdwklslaklaukdanwwpsuldqwayzlwwfzgmjkdgfywjlzsfqgmogmdvglzwjoakw,ceaser,0.062505236698785,glwavfdmz,gm vg qg lz fy
acdooniseadnnrjotdlmexnlssygnaonxhrehsmitwaxtaetufbidexdeweoogllsxeatesartotx,ColumnarTransposition,0.0580997949419002,eaotnsxdl,ea ao ot tn ns
vwjwlgkivzmittgocizivbmmbpmncbczmbpmjmabemkivlwqaaqhmcxbpmkpivkmakitkctibmbpmzqasaqvdwtdmlmabquibmwczijqtqbgbwlmiteqbpbpmuivluismwczxtivaeqbpkwvnqlmvkm,ceaser,0.0620750551876379,mbivqwktp,bp iv pm ki it
iwncxiukxpnfsnufsnadaj,MonoalphabeticSubstitution,0.0519480519480519,nixufsawc,ni ix xu uf fs
nendltsfdceepctsteaoidteeeiweiwauiroeehnsrtbhrrnmisnwslttthfheesox,ColumnarTransposition,0.0717948717948717,etsnirhdo,et ts sn ni ir
scamuetkdsraheitinlroemxiompsrennion,ColumnarTransposition,0.0507936507936507,einsmroat,ei in ns sm mr
whcjqoddvnhnchccqvbbvcjvqvdikvcvzotvqvconlocvndhzzmdwvonbxvldiq,MonoalphabeticSubstitution,0.0793650793650793,vcdqonhbz,vc cd dq qo on
ftwpmgppguukuvgorqtctauwkekfgvjgjcrrkpguuvjcvkvdtkpiukuogtgnapgicvkxgcoqogpvctaeguucvkqpqhwpjcrrkpguu,ceaser,0.0677227722772277,gupkvctro,pg gu uu jc kp
cbreegewvozdmruyyzeggezjg,MonoalphabeticSubstitution,0.07,egzrycbwv,eg gz zr ry yc
iznqiypcfmwbiimynbyjlynncyl,ceaser,0.074074074074074,yincmblzq,yn iz zn nq qi
rchxhtdxeraxfoexbvoaeordalhxninxeesx,ColumnarTransposition,0.0714285714285714,xerhaodnc,xe er rh ha ao
aptnusgnrnaussatleaecieoetopnoosnohfdrncnmhye,ColumnarTransposition,0.0616161616161616,neoastpur,ne eo oa as st
mjcsyaerxxsyrhivwxerhhiqsgvegcwtirhpiwwxmqimrxlipmfvevcamxltpexserhqsvixmqimrxlifywiwamxltistpi,ceaser,0.0582306830907054,ixmrsewhv,rh xl er rx sy
idqtpbqxixdjhudgltpaiwpcsntipalpnhtmetrixcvidqteddgidqtpalpnhsdjqixcvndjgpqxaxinidvtilwpindjadcvudgxhaxztignxcvidgtprwtphiqnigpktaxcvlthiiwtgtxhcdewxadhdewnlwxrwlxaawtaepbpcidhjrrttslwtcwtxhpalpnhsdjqixcvwxhpqxaxinidsdhdpcsiwjhpiigprixcvupxajgtcdbpiitgwdlwpgsndjldgzudghjrrthhxundjgiwdjvwixhhpijgpitslxiwiwtutpgduupxajgtxilxaazxaandjgtuudgihctjigpaxotndjgtcstpkdghpcsbpzthjrrthhxbedhhxqat,ceaser,0.0592583712938543,idtpxhgaw,dj dg xa id tp
hcgxnerrhcwnduvwgpzadcncpgxrsagzzswgtpicpgatcrhtwgdb,Vigenere,0.0558069381598793,gcrwphndz,gc cr rw wp ph
zwnvzejzjkfesvzexrjjlivrjzjtfetvzmrscvnvdljksvtfekvekkftivvgrcfexkyvxifleureutreevmvijfri,ceaser,0.067926455566905,vejfrzkit,fe vz nv ze jz
vfuftatnfjtxuvejuddtnstrfltpwduonfjtktffonsxjoejjur,MonoalphabeticSubstitution,0.0713725490196078,tfjundovx,tf fj ju un nd
oijefbrynofbnrjtolwesjfcsiaoboswjpfbwppfsmjtciafifqwbmobywesjbrqojaoosjtocbbflvfbjifsmjtoiofjtoncxtjwp,MonoalphabeticSubstitution,0.066006600660066,ojfbsitwc,oj jf fb bs si
lihexhcohskrlqejhzjxhajhiapezajllzupjsxbexpezpjjxhjlilw,MonoalphabeticSubstitution,0.0693602693602693,jhlexzpia,jh hl le ex xz
uiwcqxnvpboyocuiwglryibnovtdnhcybezmsvtrqfmrdvxsfrhjergi,Vigenere,0.0318181818181818,rivcnboyu,ri iv vc cn nb
hhpedhrxaieehlhoeeretenxerhscasdfrudgmehttrbewaetvrhaaefsdninoneoesanrlt,ColumnarTransposition,0.0758998435054773,ehratndso,eh hr ra at tn
oknnxeqferwbonahxajwsdmouxlusuxzwbxtnceausyzgxmpvmwdp,Vigenere,0.0377358490566037,xnwuoeasm,xn nw wu uo oe
rtbadnnjoqqgzewzknzzazdlaxpzukwufwydhealqpdzaqeyfpbex,Vigenere,0.0471698113207547,zadqenwpb,za ad dq qe en
kyvnzcckfsvkfkrccpirkzferczjkyvnzcckfsvdruvflkfwxcrjjreujkvvcreukfljvfkyvijrjzwkyvpnvivxcrjjreujkvvc,ceaser,0.0769696969696969,vkcrjfzye,kf ky yv cc jk
oebupyrdxpoxbjwboapapxequxeedldobaeuxpultrdxpqaxcbphlbbtzlly,MonoalphabeticSubstitution,0.0627118644067796,bpxelouda,bp px xe el lo
ioptkhnoleoelpaoohveatdingahwetfpsmsfgrreiausaaeiuetwtdrmrntlstfrteslism,ColumnarTransposition,0.0551643192488262,teasiorlp,te ea as si io
vzqdwvzxqafxyovlsuyfbqyiynoeuwebxickwyfbylokebuefzsxlzichenlovlszwxbyfqwhxiedvzyloknzeuuhczwxqxxzwvls,MonoalphabeticSubstitution,0.0500990099009901,zxywlevqf,zx xy yw wl le
pqitgcvfggfkufqpgdahcnvgtgtuyjqcumhqtegtvckpva,ceaser,0.0589371980676328,gtqcvpfuk,gt tg pq qi it
anexmisirmuxsstdishsaotxehahncexymrxwenx,ColumnarTransposition,0.0615384615384615,xseanmihr,xs se ea an nm
cvmbvsagudhgiuohzxhfwhhmfwefvhisegsaeifrihydtins,MonoalphabeticSubstitution,0.050531914893617,hisfvgema,hi is sf fv vg
lozzcxfdeptespcmpdsfezczapy,ceaser,0.0598290598290598,zpcefdslo,zc lo oz zz cx
ufsohopwzwhmkwhvcihrwgqfshwcbqcasgozacghwbjofwopzmhcohfouwqsbr,ceaser,0.0613432046536224,hwocfszgq,fs oh op wh hw
hzbnonlhbntztphltjjnwxrutxialqrxxnmwxrjjrirgoxhnmrihxpltzinpsta,MonoalphabeticSubstitution,0.0568356374807987,nxtrhljiz,nx xt tr rh hl
edexgnwxdamxiaxieskxherxtmaxlrehfntctdrh,ColumnarTransposition,0.0628205128205128,xedahrtnm,xe ed da ah hr
wixeyifzbnmnvygxvzinmcopuibofoibopcrrnbpwoofqrgnrelhcbeefzp,Vigenere,0.0473407364114552,oibnefprz,oi ib bn ne ef
hrnfthndrnhxinuosxscaindeaocyxiifhaabhvscxgiosex,ColumnarTransposition,0.0549645390070922,hnxisaocr,hn nx xi is sa
xabwvdqvudfvdzfqdmgndolvdmemaajgwrlnabvudolmmvudvgxdnbv,MonoalphabeticSubstitution,0.0673400673400673,dvmabugnl,dv vm ma ab bu
