Text,Cipher,IC,Top9Letters,Top5Bigrams
ovihxncwwxiechxreohacrtaxjovcsetidxewniydhoaxaenlx,ColumnarTransposition,0.05795918367346939,xeoihcanw,xe eo oi ih hc
nrloannetfeeeobsehhbnotottkomatfsgtegurpiw,ColumnarTransposition,0.06155632984901278,etonrafbs,et to on nr ra
trarihsonnsxengnbxhyexwxhemcootlheyxoeoonm,ColumnarTransposition,0.06504065040650407,onxehtrsy,on nx xe eh ht
lverxybuhdaiepxeerexseownnsdbdbevexohwealelixlldsx,ColumnarTransposition,0.07346938775510205,exldbsvrh,ex xl ld db bs
tatoonhsrheaelxhthnmunoixsgttxrorwxtmbyxitiewthhhx,ColumnarTransposition,0.07020408163265306,thxonreia,th hx xo on nr
eesgeeimnhbenrvyroandaeaftfdridinoixheihcdnao,ColumnarTransposition,0.06363636363636363,einadhrof,ei in na ad dh
etnnraotodmtrnhreebhlsvghhexriattbgilgtodnheeaeex,ColumnarTransposition,0.06717687074829932,ethnraogd,et th hn nr ra
mfhnnnnexedtuaielxremoyesbnvocrbaiaxoretdgsmx,ColumnarTransposition,0.048484848484848485,enxmarodt,en nx xm ma ar
maaidxavlhedentsoxneeehxosnmaxogthnxriaefxdrmtax,ColumnarTransposition,0.06648936170212766,xaenmdhto,xa ae en nm md
enocrirxeeuesgoxdnataeixnomahhfxpchrendxdennuvat,ColumnarTransposition,0.06028368794326241,enxaordhc,en nx xa ao or
siodhonnnptrghhlwiasreshnwtoiilsxunttofsmgahpeeeeasnmtxrariartaaixicarrcsglex,ColumnarTransposition,0.05741626794258373,asirnteho,as si ir rn nt
uoevvticnngatloguidokwrcogtstefsnoghyorraeletsaekeiittsuobneegsnndeahn,ColumnarTransposition,0.05921325051759834,eotngsiau,eo ot tn ng gs
eohiiinhisbeatntontadsihseapnihstiiorheiotnmmalcnadhdgisttmeitkadgrteasf,ColumnarTransposition,0.07394366197183098,itaehnsod,it ta ae eh hn
wgdutdsteufaemdsikmaoxmmeosrnanmxoawuboondsxrhodesoestxnnobeuwncoxatsllethrsx,ColumnarTransposition,0.05809979494190021,osexndtam,os se ex xn nd
direcsixsbildsuxetcewtexapaiuthxirecoatxnetpoewxihkshbdxnutalioxhnisyoixtilelnft,ColumnarTransposition,0.060126582278481014,ixetslaho,ix xe et ts sl
ktslemehtscuetnorucndswneeaofatuctoioqwncviitaneonnxgeenrangrfscxiiemcssiheoex,ColumnarTransposition,0.061938061938061936,entscoiau,en nt ts sc co
afnmqnnusrsgouonrteeitiweexfanettraxdhrtomfixnconteolxortayhsrxoieikaoex,ColumnarTransposition,0.06142410015649452,oentrxaif,oe en nt tr rx
otnamkeaengtygpnsfottdavmomserinsnnsiiseexriaitahiriafmigodmieinlgehdn,ColumnarTransposition,0.06583850931677018,ineatmsog,in ne ea at tm
eisdhetnfnstaxreenthyeoinhextfnewarhitdmarhotcateeuhiipaerhostbgseagpn,ColumnarTransposition,0.06790890269151138,ethnaisro,et th hn na ai
immoeriseantiofdixopsicrsheraanoihessaenlsnasiicllnalttynsyotsbhntivuaek,ColumnarTransposition,0.06416275430359937,isaneotlr,is sa an ne eo
nseiiisetsesblexaavltdahispewftxdeaktfkxbrrelcsxhecbetwxcrtuattxoefsluhxnpeniiox,ColumnarTransposition,0.05917721518987342,etxsialnb,et tx xs si ia
wtcoeriiusacestxjtynveaxelgtpatxninhagyxiairstnngmdoaaexdinermrxmpiflnaxtrtaeigx,ColumnarTransposition,0.060126582278481014,atixenrgs,at ti ix xe en
onwyhycoiuxortnposaftttdhaauepdwxrhroitilnhxhsesrglaoixwaomtmnegoxetitthfbitx,ColumnarTransposition,0.05468215994531784,tohixanre,to oh hi ix xa
pjbhivovirpoihicvpfnerusetefeeotnohideoyrtgorrimxdhsfuccnieodgxtuotsux,ColumnarTransposition,0.0525879917184265,oierthupv,oi ie er rt th
nsotprtaeictxdnmrgaiinnomgiiyaopnrgduixauccrhghuwttxigbniaahrstoineytnrseaahmn,ColumnarTransposition,0.05960705960705961,niatrgohs,ni ia at tr rg
rancsatclxoktakneoyxeioenurlsxosehsiannagtocamfsdxtmfsofeaudfsseilgtfnnsroslokex,ColumnarTransposition,0.05949367088607595,soanetxfl,so oa an ne et
cdhreoexwwiootoxynhhvdwxueiinaaxoihsuuhursfadmdxbtitlreleianeeexlgnsanrxshcodtrd,ColumnarTransposition,0.05189873417721519,exdhoirna,ex xd dh ho oi
ehahedfeevoseleeextyleftcsxrengdnibmererlannxhiiaideoxciftraftxesatwgewxitlhirrex,ColumnarTransposition,0.0728395061728395,exitrahfl,ex xi it tr ra
segfmaasnhxfehvhdbdtrxeheoetyoetxteeeoeataoxhcrnsanhkmxopsitalnefe,ColumnarTransposition,0.06946386946386947,eahtxosnf,ea ah ht tx xo
auntalynexrhanldeetrftsiuevhneeoreyarseshoedlebrrxcsgneddopxnrearsewrxururtititx,ColumnarTransposition,0.0689873417721519,erntaxsud,er rn nt ta ax
ooeathsalefuirgwtftehhrdstirecoryiueueeumnqritpboxwtsehiheontluolrrlqx,ColumnarTransposition,0.05714285714285714,etrohuils,et tr ro oh hu
iynctnihnthssiiptuhiatonrhsumdfoisuowtbjaheoitaiifasgwosiindeotiteutexnm,ColumnarTransposition,0.07003129890453834,itnsohuae,it tn ns so oh
tpnetetieurenocnqrsurydiioositoneduxttrmvsheeacesautnchetrhjoaniopaetelf,ColumnarTransposition,0.06533646322378717,etnoirusa,et tn no oi ir
nsnfrdoxsatrhxinitonceameotxhiabwsepdsypiitdhgedfmiunaseeavuwawleemhnr,ColumnarTransposition,0.04927536231884058,enaisdthr,en na ai is sd
wpuopdxdhrnnesoidlmekerntpnrsealaaucheiemiunbfaaesctkurriiesgatrtyuyno,ColumnarTransposition,0.049689440993788817,ernauistp,er rn na au ui
gfuhseetoxiatekprrvxttdnfsgguxmoyrflntyxanneleinoxanbtartsmxiileouehlrniupirmoex,ColumnarTransposition,0.05189873417721519,etxniroua,et tx xn ni ir
slaeonpmxayveedaacstesaickhoiiaaimtxshlirnhwxpbighlseuieyhddeixnrmvnashx,ColumnarTransposition,0.05438184663536776,aieshxnlm,ai ie es sh hx
vdspsdrvltadhwtttpmdtaohkaeiyihloihieoeetsaoeevteiutrduhccaenatnnsaeox,ColumnarTransposition,0.062111801242236024,teadhoisv,te ea ad dh ho
nenswwiwmxrviucefdrxnlgchetaexmfrdshaecmadiieosraxoesrhrtsoxeihoivarfx,ColumnarTransposition,0.054244306418219465,erixsahon,er ri ix xs sa
tidpaepxteootthdirtensexndexspmxeenroedxrasctkoxhtiuihaaesuefalxppiteeyxrpnarrex,ColumnarTransposition,0.07120253164556962,extparido,ex xt tp pa ar
einehtpxbaicnoixclrtutfnsiguopntrngleelxdeihtexentnmiredoeahteteahwoiraximucnreh,ColumnarTransposition,0.06487341772151899,einthxrao,ei in nt th hx
hnecepnmlnebntehetbeoxlseieahesaxoeseveteiddeinbtkamhdxwolnisiilanygelertedrx,ColumnarTransposition,0.0786056049213944,enilthxsa,en ni il lt th
fahicawshgermnitihoiouhaunnleyelhtxhsmtfeiittreghrevltaegthfoii,ColumnarTransposition,0.06400409626216078,hietafgrn,hi ie et ta af
nendltsfdceepctsteaoidteeeiweiwauiroeehnsrtbhrrnmisnwslttthfheesox,ColumnarTransposition,0.07179487179487179,etsnirhdo,et ts sn ni ir
pdtwtttwrelnxeeiieriinekuxrhfrhohhenyoxstrthyncorngxeshseioghtaohxeatssfsaglwt,ColumnarTransposition,0.06060606060606061,tehrsnxio,te eh hr rs sn
oclefeeaheetpltubhodrmitehixasknuniipmdtdndoaerihvatvheyssecttsosoieno,ColumnarTransposition,0.058385093167701865,etoihsadn,et to oi ih hs
oryunfisalsaninwaadtosovaelsotncngarrnetvtanhvidmnteireercseetjedhahedratix,ColumnarTransposition,0.06342342342342343,aentrisod,ae en nt tr ri
teiosedaxosteaiaoxfthdttrtxwesieafntorwshltexdgentwrdxhrsnhascxrehoeleexsinchrwnx,ColumnarTransposition,0.06820987654320988,etxshroan,et tx xs sh hr
chfaelxsioiofnhetnmgxtusspeewchhsyimnydiixutoislxiaieisvhtterlaoornmwx,ColumnarTransposition,0.0525879917184265,ieshxotna,ie es sh hx xo
bmnewsgtoxaenaelmndngatlrleitxesmsnniuixeuoooihshxleyvioiewxrmtmyfttoxaeatednisx,ColumnarTransposition,0.05917721518987342,entxiomsa,en nt tx xi io
telycnuxunpreotxarleorllaviaanwabitehyaxpewemoertynenalyelovtrnxlelsntil,ColumnarTransposition,0.06768388106416276,elnatryxo,el ln na at tr
aencneeoarsrpwoosdswntntrahdssohtittvarmnrntekoeoteeoikahnwhphtnaetwohoh,ColumnarTransposition,0.07589984350547731,otenharsw,ot te en nh ha
reafiatiettsfbrnwrnnseurextlegheikbrnioufirhoiitreuxoodocshttohqx,ColumnarTransposition,0.06009615384615385,reitonhfs,re ei it to on
meceaateoetirdtyasiioteotteotorhtgbtsstntinylgesismiaubedeannhunmuarohmf,ColumnarTransposition,0.06846635367762129,teaoisnmr,te ea ao oi is
lothretanoeettolifdmhaiwhcehhtuhstdoeaigiwhefrsstotlciwvmhsralatieoteiey,ColumnarTransposition,0.06924882629107981,tehioalsr,te eh hi io oa
alnegeaaodxnicsrtlnmlxckhmeoataexmeehalphtnxeedoetthcsxorrsebetsaxrafiraheehs,ColumnarTransposition,0.07006151742993848,eaxthsrln,ea ax xt th hs
srdeiuueonirmotmrhvedhaoeseueoansbnonnrtwrmcoantalmadosioectasswhmsiic,ColumnarTransposition,0.06169772256728778,osenarimt,os se en na ar
naeodreafnsiiexxidiyfnpdeaeefteehtfepeieeudrxesnhrieonftrrfntvtsoftldrgqsex,ColumnarTransposition,0.07783783783783783,efnritdsx,ef fn nr ri it
stfairihreixrnnristortdlloinioieferxeffttwttorwxaeebeiheealxuddeltepehex,ColumnarTransposition,0.0770735524256651,etirxfola,et ti ir rx xf
rsiichsmhdonxfostetretnmalmcenisatsiesxoedoeitpiwruxtorsvftokttuxhnareitfihhax,ColumnarTransposition,0.06027306027306027,tiseorhxn,ti is se eo or
oenoeednxasieemrtowitrncisxlhayereasnhohuntcxebnvheeixanskmonaxcafacchtxlttwbonrn,ColumnarTransposition,0.06111111111111111,enaoxtchs,en na ao ox xt
laoedrnidahetnlehrnioctnidrcoytpaumhehwdiuorscaexwwteessfenhtqmhhicieo,ColumnarTransposition,0.055900621118012424,ehiontadr,eh hi io on nt
dnitiauxuseiwtbxnownaloxcrtlhnnsronnaaaxgualsrbxaieigerxalggrcrxoeolesdxetgyauax,ColumnarTransposition,0.06139240506329114,axneriolg,ax xn ne er ri
hrahorxndfhseyoyntbexioeiebxysgmvmxutydedxeloterbsrtgtexmertrexeboaemx,ColumnarTransposition,0.06832298136645963,exrtoybmh,ex xr rt to oy
hytoeeorrteaoudxnahndunxtritvbrhognidedxiidcyonettaaortxchoslsexewucrhueurtoasox,ColumnarTransposition,0.06044303797468355,oterxhaud,ot te er rx xh
salclstxsehfelbdbnlhytwxydawpooxwaretohxissruduxeriiastddephcguedtoesanxivewuoor,ColumnarTransposition,0.0490506329113924,esxdoatlh,es sx xd do oa
toivagopsdgefpscilhrlieroelnleednattnbtecuexchreewrtelxbmnimaviqwxfkeosrituol,ColumnarTransposition,0.050580997949419004,etilornas,et ti il lo or
rlexplitexeottscnlndrfhhienigxwtssikueoeaoreeiratxiowqibnemxoraunrdlmxeceetcecsx,ColumnarTransposition,0.0620253164556962,exirtonls,ex xi ir rt to
cghosgnitrtolnohnnexrosmiswewxulrsgnheixspsanuhrexsdbiltiinxloimsislweefoaweetdx,ColumnarTransposition,0.05822784810126582,sienoxlht,si ie en no ox
ieeedhgtgxnswrrelhrxvhkhntnhaxsaikmedinxhfleenmifeethooreeaxtorteodwrceticaaitrx,ColumnarTransposition,0.06582278481012659,ehtrixnao,eh ht tr ri ix
htlphuecsryfxarfthewonunansehriwinexttxehiegsaooittxtaeocbseruloxwboowrhtrlahe,ColumnarTransposition,0.057942057942057944,ethorxasw,et th ho or rx
dtseahedsxibathlireotatrvwdtexteycepcohtowitehahtxhclogahuohauevrtlnue,ColumnarTransposition,0.06542443064182195,tehaodxil,te eh ha ao od
oertayfootreeetbdxrdreouloxhuttauasxantwlqrtxhfselolrxdeerveyoxrruhcbpowceiahoemx,ColumnarTransposition,0.06358024691358025,eortxaulh,eo or rt tx xa
rueiueidexwevbaabenxaoweetturoeqthbnrehxtsiwsoezwxorieyggvexrahlsynerxffhsehhzyw,ColumnarTransposition,0.060759493670886074,erxhwiaot,er rx xh hw wi
acdooniseadnnrjotdlmexnlssygnaonxhrehsmitwaxtaetufbidexdeweoogllsxeatesartotx,ColumnarTransposition,0.05809979494190021,eaotnsxdl,ea ao ot tn ns
sorhreixaksododxurecehmxtnndsrlxredpipoxchiowadxretrhnsxitsrelexiowepnanncepegnx,ColumnarTransposition,0.06265822784810127,exrnosidh,ex xr rn no os
sisowoudahhxtnbueteowhpnehftadwtdpaxewictwflswsxhellnarraoydctsnhnlinaex,ColumnarTransposition,0.051643192488262914,wahtnesod,wa ah ht tn ne
djhcagrsenlsawsnmeenhengogoyinyasrwbeerrllaiachetaesaeaahcednselscntdi,ColumnarTransposition,0.07039337474120083,easnhcrld,ea as sn nh hc
opoubewamsinwoxbttphoreonuabesloclewtrlwltenxmafgrahnacvgewxoahodnhedatitrx,ColumnarTransposition,0.05045045045045045,oeatwnxhr,oe ea at tw wn
onsfeddenedeeoemnrfotacnghohtocdoohsfsststulfccnetodeoirhnkdromeipecrwia,ColumnarTransposition,0.06768388106416276,oendstcfr,oe en nd ds st
hsotptfieshottcrmsooteteeefsolseoeahstouuepxnnzereneubrdjhgtewrhtamnrtef,ColumnarTransposition,0.07589984350547731,etoshrnfu,et to os sh hr
loaiqrlgcrrlondtmorhaoilnnuoetkeoemtaeinoogftwoeralesoetdcuafahytv,ColumnarTransposition,0.06153846153846154,oeatlrnig,oe ea at tl lr
srsahrmamwdeoenbteceeotxohtlfssayetsoiabrehittarerekhwnaasolehirceotmcna,ColumnarTransposition,0.06807511737089202,eatsrohmn,ea at ts sr ro
ophoruevogovwoeseleewtpahypucebeiehxslotsbahrettnntttdntersstitmrosotnte,ColumnarTransposition,0.07511737089201878,teoshrnpu,te eo os sh hr
neuycsaueerixdsnayhnnrdorxrwreirdniahgnoerdgegolcehxgsudhpedtetuourobhsethhwtx,ColumnarTransposition,0.058941058941058944,erhnduosx,er rh hn nd du
aleawaethhespyatieybixtdriognliexosbieihittxcaovhftwutxgustemcattleabnfncanlx,ColumnarTransposition,0.05707450444292549,taeixlhns,ta ae ei ix xl
omeleahesperyudniiasdhkreaatonadleeuehoysllawltsaneermenwktnihboetfnri,ColumnarTransposition,0.06459627329192547,eanlohsri,ea an nl lo oh
mealrgraxiadsnnfrongmieaasndhrshdfgxisrawemlxlheamhrrxeadraemnxdeiwotoex,ColumnarTransposition,0.0649452269170579,aerxmdnis,ae er rx xm md
effrciletthpdxnesepdedstaylotrftuexrheelixinaypahpjeehenxoisovdoopnaht,ColumnarTransposition,0.05921325051759834,ethpoidxn,et th hp po oi
eaywterhtsadhtphpxmeitsxaoroiotsbfanoscnenrsalembektadatueweduoilieaeuta,ColumnarTransposition,0.06103286384976526,eatsoirhd,ea at ts so oi
eecokaatsatduosrromshbcnesvriwasiueefrsxreefennhtsenshedterxhasopssiex,ColumnarTransposition,0.07453416149068323,esraothni,es sr ra ao ot
nnplsdsetdirsygeoemgtoaaabbraaeemdexehethalseiaofrndeyedlatdenhondeerhmn,ColumnarTransposition,0.07629107981220658,eadnstroh,ea ad dn ns st
dawnfsxeetnidsrwmdopeeymrhfoehelxklresrnjdrvlradeptsfoxoenioirarixnfiairenrdi,ColumnarTransposition,0.06254272043745727,eridnoafs,er ri id dn no
lincrtnvaxqlmroilsexatinegeesxeylasoeasteaofokoetxuaeavndhdxrphncogtiahlasilhgin,ColumnarTransposition,0.0560126582278481,aelinotxs,ae el li in no
palrforatxaceulrecuxarlthhdbryriyoeaeeixbdesshsndxbelyetrerbaomartriexrirseewgox,ColumnarTransposition,0.0680379746835443,reaxlotbi,re ea ax xl lo
trsirpeanknmnieettafdraciresnxsnfhonesooatsrxeaeceitmrpffraxhvlngoxrdytomwr,ColumnarTransposition,0.05765765765765766,rentasoif,re en nt ta as
daitpnlvneeitmhlteidwwclfmofgahnxoaeresittlxnhsiyetielxtgoerensskxdcpeohesyex,ColumnarTransposition,0.05741626794258373,etinlxsho,et ti in nl lx
hermemoseeealttmosslsimlyskxaiiisinldclniotputolwnoothexthesrfiakrshed,ColumnarTransposition,0.060455486542443065,esiolthmr,es si io ol lt
mtucaueolmelyseiydrdtiremcxelaoehgeortcrnereaehpksmwreboephdnrteoootssml,ColumnarTransposition,0.0661189358372457,eormtlsca,eo or rm mt tl
eonwtseeuahlityecdonrnchhthtdnhadcmhdeottgiiecahwdageheampmhtonbrnarae,ColumnarTransposition,0.0670807453416149,ehtandoci,eh ht ta an nd
hahhrudtnxeoticihnrxmechhteerxsfwtavaoixhasieelbhgbrrnaoinsxurecrdgeexlseeddtapx,ColumnarTransposition,0.05949367088607595,ehrxatidn,eh hr rx xa at
shtaybeslgxaslaeeraeieytydnrtrpnxuihloyewoixdanheguelhhcselufnhunxhoybnoyigtx,ColumnarTransposition,0.05297334244702666,ehynalxst,eh hy yn na al
ehrntinethfaaqaiotyhdersaimorptoltaieedeehringoxrgetaaofswscgenxneadsuwd,ColumnarTransposition,0.0594679186228482,eatrniohd,ea at tr rn ni
othtiieittlithxhdoleasigbansaxehuiotteievgmsxregtffbvtaetitxtahtltrlnorinhe,ColumnarTransposition,0.07675675675675675,tiehaolxs,ti ie eh ha ao
cgesunetadioehaxwinhtwlxpaywoshedvrhutrxowldhlnhisfilboxeeutduuxaonhssnennteeiar,ColumnarTransposition,0.05348101265822785,enhsutaio,en nh hs su ut
cdleraexgdfntsitnaeanltxrtfwtlhxaeoaaedihedpsnwxattditnhesithsexihhseigxaiehotrx,ColumnarTransposition,0.06993670886075949,etaxihdns,et ta ax xi ih
rndontuissdierohnniiiyrdegtipedegsowoaaohlogaoshrtaelnradianihcsaunpve,ColumnarTransposition,0.06252587991718427,inoaerdsh,in no oa ae er
htsetatcaaaxetetresdyrhncnvaewreptyefeotuhtaasgdewiinahinaebnengdtenodde,ColumnarTransposition,0.07863849765258216,etandhsri,et ta an nd dh
chryndbrexateaaeresoeoiagtgcadedsulnfymxtesociogexdrenoaamexnnvtmhalnt,ColumnarTransposition,0.05879917184265011,eantordxc,ea an nt to or
isyoteabbsvetfelidenhpontrghgrehaoxeuceftdnerthldectematlaulreastraahe,ColumnarTransposition,0.06583850931677018,etahrlsod,et ta ah hr rl
veleoereilbnorteleeomvtdiretidihnlaidyetopihtmhfoenaneirsttowshtehehma,ColumnarTransposition,0.07701863354037267,etiohlrnm,et ti io oh hl
fottlesfehtnitostodihaflfaaldlaalirnodgnwelghokeniebuettcdieoguireafbw,ColumnarTransposition,0.05879917184265011,etoliafnd,et to ol li ia
cocioilehrlnekaynnlgvsaxdibliasneswxrxrconapemaeabeslgteweirulikkfyinrsr,ColumnarTransposition,0.0528169014084507,eilrnasco,ei il lr rn na
eetaygxetreoidtatoohieceioshoxlhndenrevntwhmxrlagaaeidagihaecdlgsapnhymncco,ColumnarTransposition,0.058738738738738736,eaohtingd,ea ao oh ht ti
fgedidnseeitpshresrnhisaoneoersobihnlcncseghxohrchnwaxhwoaeeihdlaiunenea,ColumnarTransposition,0.06924882629107981,enhisaord,en nh hi is sa
ninndiioxreoehhbixopgefgebxeeetimanxqpauwrhveauiaehltxuigphowixcqmlleetxedchctygx,ColumnarTransposition,0.05709876543209876,eixhnogta,ei ix xh hn no
doveeootahhdmndepoetseeranifdehxdwiihtroennhhtpelasrahcxrdtagstxwteroihx,ColumnarTransposition,0.06533646322378717,ehtdoarni,eh ht td do oa
eiahiswxhtretbaxaolyahhxvsyttuoxradteihxcrscsdnxhitbhrweeyofwasxueethstxrguaanox,ColumnarTransposition,0.06044303797468355,xahtesrio,xa ah ht te es
hhpedhrxaieehlhoeeretenxerhscasdfrudgmehttrbewaetvrhaaefsdninoneoesanrlt,ColumnarTransposition,0.07589984350547731,ehratndso,eh hr ra at tn
hheraacsseefhexeedepbswteeadextwrecyeeahsottrewnhoeuenrcendxroutnwahipndanx,ColumnarTransposition,0.08396396396396397,ehanrtsxd,eh ha an nr rt
hleeyhgetxyothdeedaxmrloendirxptehnomntxyisvbalhhxtendlpnhfxahoatritoxsftwieneee,ColumnarTransposition,0.06392405063291139,ehtxnolda,eh ht tx xn no
necrftbghwxohhngthhnvxsdainenvrtxahscnasdonxmeeyihuatexalryahaieixwstwntrdeeh,ColumnarTransposition,0.05878332194121668,hneatxrsi,hn ne ea at tx
siirtomnextomtdnrtnthwohyraitlaenoebmiwllresaeoaetlcgnhefrhiedteeodohe,ColumnarTransposition,0.06790890269151138,etoirnhal,et to oi ir rn
rlsoiaeohhoadhdiodegindaasayiftsrnhrtrwdcoulaaleeoqahxedlwlptfeerthttded,ColumnarTransposition,0.06298904538341157,aedohtrli,ae ed do oh ht
mhrsounhihahatttowyfswuenudtadanrdsxthtesgsstetedooasaaraeodajesewhyndet,ColumnarTransposition,0.07198748043818466,atsehdonr,at ts se eh hd
aluldalsirunanfeaulhgalbsihagxabihiadohwgerirrytcwtesgontigarefitnmftnldhnx,ColumnarTransposition,0.05369369369369369,ailnrhgte,ai il ln nr rh
hdryehnxesnwwwrxlldgtanxwewraecxbowieslgsneertixradneilxhrootduxeuinshoxodebhdgx,ColumnarTransposition,0.060126582278481014,exdrnwhos,ex xd dr rn nw
astiedaafxunobrhuesxsthonirnoxbamdresnoxsleaihfrmxelrhttoaaxhiensntwrxltoteeesrt,ColumnarTransposition,0.06392405063291139,etasxrnoh,et ta as sx xr
xuihrchedldeaidxeaamdrnxtuhoeaixnnittogxcsrmveoxuavancneedstaatteuotibpxpntarher,ColumnarTransposition,0.06044303797468355,eatxnirdu,ea at tx xn ni
tdtnwhefaenoetxmntlnniethpetsxseoadtvdmredhaxrrneaeliotohreoauiheheronwtorn,ColumnarTransposition,0.0745945945945946,etnohradx,et tn no oh hr
lpnhedmgndrsereeaagdrepejooxssetamanitnohxaothneloneenexsrgnrasroxonfx,ColumnarTransposition,0.07329192546583851,enorasxhd,en no or ra as
iqvsewbghthbhdxefesoaildrtherivnuitfheeeaeeawrrnitrcoteeanmtyetthmhnossdceh,ColumnarTransposition,0.06630630630630631,ehtirsand,eh ht ti ir rs
leatvehranhedtxellfahtoeuthlpxhtrahgdthodsuexigneiaeyncawkhxttidrnrssnetoee,ColumnarTransposition,0.0645045045045045,ethanlrdx,et th ha an nl
niohehgrhrwtsahtdaeniiihllrerwvdclsdawtaieehdyaeienwautxtvuenosxutfsvtne,ColumnarTransposition,0.057511737089201875,etihanrws,et ti ih ha an
amgllrtaroxranruleeldxdonitfeeitxnciteohygcxrdaeqadroaxacysiotedoxenphlyohrlr,ColumnarTransposition,0.05809979494190021,reaolxtdn,re ea ao ol lx
noorhgsnmitneexoraeiembpejttaxarsrdnnoyoxohtddnoiabuerneelrxcenvvemdsdrsahx,ColumnarTransposition,0.06054054054054054,enorxadst,en no or rx xa
rtfodahuuilretxadfsemdonnderdxeeethdnfaietdexchefenannseasoxshectaaddfhtdsa,ColumnarTransposition,0.07711711711711712,edatnfhsx,ed da at tn nf
nlihfsdaxbtetahdtsidnnoenwxseehtsaaxhmseowttxpdiadfaexihwtdiehxoitmlihhx,ColumnarTransposition,0.06807511737089202,htixedasn,ht ti ix xe ed
eoteiknnsoeinaoosxvehinnmixiotmytnrxakhloigdxngwasoyacrpsgruutxdtivsriitennriwlti,ColumnarTransposition,0.05895061728395062,inotesxra,in no ot te es
tsasegtlfneeetitkbnageerrvuhrceienrueoiaeteohnmetsaxbtaarmrioqhnthhtwcteyrtilx,ColumnarTransposition,0.07059607059607059,etranihso,et tr ra an ni
arhvtonjwiwheeseltlloeewdehtwtwhhinildmgwtlaonowatnaeeetlniettxhioyortes,ColumnarTransposition,0.07629107981220658,etwholnia,et tw wh ho ol
erereetroexmgsoditurenphtmbtensxetfaennhairxonrnarffmdoleyoetreptsciirhwaelnj,ColumnarTransposition,0.06698564593301436,ertnoiaxm,er rt tn no oi
duthlpocaahshmanhedtlhnteheeaodsuoerdhtitrncawatdidiyefrhnetodheltfwda,ColumnarTransposition,0.06915113871635611,hdteaonlr,hd dt te ea ao
ieneatxskaooaxetbodaxniebdhtitrniwxdgsyiahamhantthhcottewewnnsxfpycnhx,ColumnarTransposition,0.05921325051759834,tnaexhios,tn na ae ex xh
gdlwscolvhetllseashdeuteehsxsrtiilhoehttsdretroiployrecxhbtsseaindethu,ColumnarTransposition,0.06832298136645963,esthldori,es st th hl ld
gtareohsogooawraircrloedeyedanedndrebttncetosrcmjadcdscerlhnheseieononya,ColumnarTransposition,0.06964006259780908,eoradncts,eo or ra ad dn
sertbnsxwdrheccxfetaldeseieeailxcogvdewxerntondofshbdtnetraeoiaxeteoahtd,ColumnarTransposition,0.06846635367762129,etdxaosrn,et td dx xa ao
lltidxdehsbxopwhlxeuetuxhontoxtckawe,ColumnarTransposition,0.05396825396825397,xtelhodwu,xt te el lh ho
pecaesutnxmlnhhsthoxisetxibiytobedx,ColumnarTransposition,0.05042016806722689,etxshinob,et tx xs sh hi
haihtirxsetxihgxroaxotixapdxepretnlxdtnx,ColumnarTransposition,0.07692307692307693,xtihareop,xt ti ih ha ar
sarrdmeetxhbesycdiyaeedaxenvuxhterx,ColumnarTransposition,0.06722689075630252,exardsthy,ex xa ar rd ds
rnehnhhxngramrmhittdgeaxoimeuusxdstx,ColumnarTransposition,0.05238095238095238,hxrnemtga,hx xr rn ne em
rhuxnetrticxenooegkxbehbiybxhnextnhdejna,ColumnarTransposition,0.0641025641025641,exnhtbrio,ex xn nh ht tb
topxdodxibwxdddxhlaxrboxadnxsvineenxanux,ColumnarTransposition,0.08461538461538462,xdnoaibet,xd dn no oa ai
gesxnrextdnhnutxhigeenlxweixihnxotnxlgax,ColumnarTransposition,0.08461538461538462,xnegthils,xn ne eg gt th
oouxsfuxctrxicsxrhbxaioxtobxatlfrilx,ColumnarTransposition,0.07936507936507936,xotriusfc,xo ot tr ri iu
atewytrsrosrfreaatenabiwrbahslnarae,ColumnarTransposition,0.08571428571428572,aretswnby,ar re et ts sw
octaxgeoinmkehxroikxflhrxehsmegrfnssfwox,ColumnarTransposition,0.05,xoehrfsgi,xo oe eh hr rf
