Text,Cipher,IC,Top9Letters
cdhreoexwwiootoxynhhvdwxueiinaaxoihsuuhursfadmdxbtitlreleianeeexlgnsanrxshcodtrd,ColumnarTransposition,0.05189873417721519,exdhoirna
ehahedfeevoseleeextyleftcsxrengdnibmererlannxhiiaideoxciftraftxesatwgewxitlhirrex,ColumnarTransposition,0.0728395061728395,exitrahfl
segfmaasnhxfehvhdbdtrxeheoetyoetxteeeoeataoxhcrnsanhkmxopsitalnefe,ColumnarTransposition,0.06946386946386947,eahtxosnf
auntalynexrhanldeetrftsiuevhneeoreyarseshoedlebrrxcsgneddopxnrearsewrxururtititx,ColumnarTransposition,0.0689873417721519,erntaxsud
ooeathsalefuirgwtftehhrdstirecoryiueueeumnqritpboxwtsehiheontluolrrlqx,ColumnarTransposition,0.05714285714285714,etrohuils
iynctnihnthssiiptuhiatonrhsumdfoisuowtbjaheoitaiifasgwosiindeotiteutexnm,ColumnarTransposition,0.07003129890453834,itnsohuae
tpnetetieurenocnqrsurydiioositoneduxttrmvsheeacesautnchetrhjoaniopaetelf,ColumnarTransposition,0.06533646322378717,etnoirusa
nsnfrdoxsatrhxinitonceameotxhiabwsepdsypiitdhgedfmiunaseeavuwawleemhnr,ColumnarTransposition,0.04927536231884058,enaisdthr
wpuopdxdhrnnesoidlmekerntpnrsealaaucheiemiunbfaaesctkurriiesgatrtyuyno,ColumnarTransposition,0.049689440993788817,ernauistp
gfuhseetoxiatekprrvxttdnfsgguxmoyrflntyxanneleinoxanbtartsmxiileouehlrniupirmoex,ColumnarTransposition,0.05189873417721519,etxniroua
slaeonpmxayveedaacstesaickhoiiaaimtxshlirnhwxpbighlseuieyhddeixnrmvnashx,ColumnarTransposition,0.05438184663536776,aieshxnlm
vdspsdrvltadhwtttpmdtaohkaeiyihloihieoeetsaoeevteiutrduhccaenatnnsaeox,ColumnarTransposition,0.062111801242236024,teadhoisv
nenswwiwmxrviucefdrxnlgchetaexmfrdshaecmadiieosraxoesrhrtsoxeihoivarfx,ColumnarTransposition,0.054244306418219465,erixsahon
tidpaepxteootthdirtensexndexspmxeenroedxrasctkoxhtiuihaaesuefalxppiteeyxrpnarrex,ColumnarTransposition,0.07120253164556962,extparido
einehtpxbaicnoixclrtutfnsiguopntrngleelxdeihtexentnmiredoeahteteahwoiraximucnreh,ColumnarTransposition,0.06487341772151899,einthxrao
hnecepnmlnebntehetbeoxlseieahesaxoeseveteiddeinbtkamhdxwolnisiilanygelertedrx,ColumnarTransposition,0.0786056049213944,enilthxsa
fahicawshgermnitihoiouhaunnleyelhtxhsmtfeiittreghrevltaegthfoii,ColumnarTransposition,0.06400409626216078,hietafgrn
nendltsfdceepctsteaoidteeeiweiwauiroeehnsrtbhrrnmisnwslttthfheesox,ColumnarTransposition,0.07179487179487179,etsnirhdo
pdtwtttwrelnxeeiieriinekuxrhfrhohhenyoxstrthyncorngxeshseioghtaohxeatssfsaglwt,ColumnarTransposition,0.06060606060606061,tehrsnxio
oclefeeaheetpltubhodrmitehixasknuniipmdtdndoaerihvatvheyssecttsosoieno,ColumnarTransposition,0.058385093167701865,etoihsadn
oryunfisalsaninwaadtosovaelsotncngarrnetvtanhvidmnteireercseetjedhahedratix,ColumnarTransposition,0.06342342342342343,aentrisod
teiosedaxosteaiaoxfthdttrtxwesieafntorwshltexdgentwrdxhrsnhascxrehoeleexsinchrwnx,ColumnarTransposition,0.06820987654320988,etxshroan
chfaelxsioiofnhetnmgxtusspeewchhsyimnydiixutoislxiaieisvhtterlaoornmwx,ColumnarTransposition,0.0525879917184265,ieshxotna
bmnewsgtoxaenaelmndngatlrleitxesmsnniuixeuoooihshxleyvioiewxrmtmyfttoxaeatednisx,ColumnarTransposition,0.05917721518987342,entxiomsa
telycnuxunpreotxarleorllaviaanwabitehyaxpewemoertynenalyelovtrnxlelsntil,ColumnarTransposition,0.06768388106416276,elnatryxo
aencneeoarsrpwoosdswntntrahdssohtittvarmnrntekoeoteeoikahnwhphtnaetwohoh,ColumnarTransposition,0.07589984350547731,otenharsw
reafiatiettsfbrnwrnnseurextlegheikbrnioufirhoiitreuxoodocshttohqx,ColumnarTransposition,0.06009615384615385,reitonhfs
meceaateoetirdtyasiioteotteotorhtgbtsstntinylgesismiaubedeannhunmuarohmf,ColumnarTransposition,0.06846635367762129,teaoisnmr
lothretanoeettolifdmhaiwhcehhtuhstdoeaigiwhefrsstotlciwvmhsralatieoteiey,ColumnarTransposition,0.06924882629107981,tehioalsr
alnegeaaodxnicsrtlnmlxckhmeoataexmeehalphtnxeedoetthcsxorrsebetsaxrafiraheehs,ColumnarTransposition,0.07006151742993848,eaxthsrln
srdeiuueonirmotmrhvedhaoeseueoansbnonnrtwrmcoantalmadosioectasswhmsiic,ColumnarTransposition,0.06169772256728778,osenarimt
naeodreafnsiiexxidiyfnpdeaeefteehtfepeieeudrxesnhrieonftrrfntvtsoftldrgqsex,ColumnarTransposition,0.07783783783783783,efnritdsx
stfairihreixrnnristortdlloinioieferxeffttwttorwxaeebeiheealxuddeltepehex,ColumnarTransposition,0.0770735524256651,etirxfola
rsiichsmhdonxfostetretnmalmcenisatsiesxoedoeitpiwruxtorsvftokttuxhnareitfihhax,ColumnarTransposition,0.06027306027306027,tiseorhxn
oenoeednxasieemrtowitrncisxlhayereasnhohuntcxebnvheeixanskmonaxcafacchtxlttwbonrn,ColumnarTransposition,0.06111111111111111,enaoxtchs
laoedrnidahetnlehrnioctnidrcoytpaumhehwdiuorscaexwwteessfenhtqmhhicieo,ColumnarTransposition,0.055900621118012424,ehiontadr
dnitiauxuseiwtbxnownaloxcrtlhnnsronnaaaxgualsrbxaieigerxalggrcrxoeolesdxetgyauax,ColumnarTransposition,0.06139240506329114,axneriolg
hrahorxndfhseyoyntbexioeiebxysgmvmxutydedxeloterbsrtgtexmertrexeboaemx,ColumnarTransposition,0.06832298136645963,exrtoybmh
hytoeeorrteaoudxnahndunxtritvbrhognidedxiidcyonettaaortxchoslsexewucrhueurtoasox,ColumnarTransposition,0.06044303797468355,oterxhaud
salclstxsehfelbdbnlhytwxydawpooxwaretohxissruduxeriiastddephcguedtoesanxivewuoor,ColumnarTransposition,0.0490506329113924,esxdoatlh
toivagopsdgefpscilhrlieroelnleednattnbtecuexchreewrtelxbmnimaviqwxfkeosrituol,ColumnarTransposition,0.050580997949419004,etilornas
rlexplitexeottscnlndrfhhienigxwtssikueoeaoreeiratxiowqibnemxoraunrdlmxeceetcecsx,ColumnarTransposition,0.0620253164556962,exirtonls
cghosgnitrtolnohnnexrosmiswewxulrsgnheixspsanuhrexsdbiltiinxloimsislweefoaweetdx,ColumnarTransposition,0.05822784810126582,sienoxlht
ieeedhgtgxnswrrelhrxvhkhntnhaxsaikmedinxhfleenmifeethooreeaxtorteodwrceticaaitrx,ColumnarTransposition,0.06582278481012659,ehtrixnao
htlphuecsryfxarfthewonunansehriwinexttxehiegsaooittxtaeocbseruloxwboowrhtrlahe,ColumnarTransposition,0.057942057942057944,ethorxasw
dtseahedsxibathlireotatrvwdtexteycepcohtowitehahtxhclogahuohauevrtlnue,ColumnarTransposition,0.06542443064182195,tehaodxil
oertayfootreeetbdxrdreouloxhuttauasxantwlqrtxhfselolrxdeerveyoxrruhcbpowceiahoemx,ColumnarTransposition,0.06358024691358025,eortxaulh
rueiueidexwevbaabenxaoweetturoeqthbnrehxtsiwsoezwxorieyggvexrahlsynerxffhsehhzyw,ColumnarTransposition,0.060759493670886074,erxhwiaot
acdooniseadnnrjotdlmexnlssygnaonxhrehsmitwaxtaetufbidexdeweoogllsxeatesartotx,ColumnarTransposition,0.05809979494190021,eaotnsxdl
sorhreixaksododxurecehmxtnndsrlxredpipoxchiowadxretrhnsxitsrelexiowepnanncepegnx,ColumnarTransposition,0.06265822784810127,exrnosidh
sisowoudahhxtnbueteowhpnehftadwtdpaxewictwflswsxhellnarraoydctsnhnlinaex,ColumnarTransposition,0.051643192488262914,wahtnesod
djhcagrsenlsawsnmeenhengogoyinyasrwbeerrllaiachetaesaeaahcednselscntdi,ColumnarTransposition,0.07039337474120083,easnhcrld
opoubewamsinwoxbttphoreonuabesloclewtrlwltenxmafgrahnacvgewxoahodnhedatitrx,ColumnarTransposition,0.05045045045045045,oeatwnxhr
onsfeddenedeeoemnrfotacnghohtocdoohsfsststulfccnetodeoirhnkdromeipecrwia,ColumnarTransposition,0.06768388106416276,oendstcfr
hsotptfieshottcrmsooteteeefsolseoeahstouuepxnnzereneubrdjhgtewrhtamnrtef,ColumnarTransposition,0.07589984350547731,etoshrnfu
loaiqrlgcrrlondtmorhaoilnnuoetkeoemtaeinoogftwoeralesoetdcuafahytv,ColumnarTransposition,0.06153846153846154,oeatlrnig
srsahrmamwdeoenbteceeotxohtlfssayetsoiabrehittarerekhwnaasolehirceotmcna,ColumnarTransposition,0.06807511737089202,eatsrohmn
ophoruevogovwoeseleewtpahypucebeiehxslotsbahrettnntttdntersstitmrosotnte,ColumnarTransposition,0.07511737089201878,teoshrnpu
neuycsaueerixdsnayhnnrdorxrwreirdniahgnoerdgegolcehxgsudhpedtetuourobhsethhwtx,ColumnarTransposition,0.058941058941058944,erhnduosx
aleawaethhespyatieybixtdriognliexosbieihittxcaovhftwutxgustemcattleabnfncanlx,ColumnarTransposition,0.05707450444292549,taeixlhns
omeleahesperyudniiasdhkreaatonadleeuehoysllawltsaneermenwktnihboetfnri,ColumnarTransposition,0.06459627329192547,eanlohsri
mealrgraxiadsnnfrongmieaasndhrshdfgxisrawemlxlheamhrrxeadraemnxdeiwotoex,ColumnarTransposition,0.0649452269170579,aerxmdnis
effrciletthpdxnesepdedstaylotrftuexrheelixinaypahpjeehenxoisovdoopnaht,ColumnarTransposition,0.05921325051759834,ethpoidxn
eaywterhtsadhtphpxmeitsxaoroiotsbfanoscnenrsalembektadatueweduoilieaeuta,ColumnarTransposition,0.06103286384976526,eatsoirhd
eecokaatsatduosrromshbcnesvriwasiueefrsxreefennhtsenshedterxhasopssiex,ColumnarTransposition,0.07453416149068323,esraothni
nnplsdsetdirsygeoemgtoaaabbraaeemdexehethalseiaofrndeyedlatdenhondeerhmn,ColumnarTransposition,0.07629107981220658,eadnstroh
dawnfsxeetnidsrwmdopeeymrhfoehelxklresrnjdrvlradeptsfoxoenioirarixnfiairenrdi,ColumnarTransposition,0.06254272043745727,eridnoafs
lincrtnvaxqlmroilsexatinegeesxeylasoeasteaofokoetxuaeavndhdxrphncogtiahlasilhgin,ColumnarTransposition,0.0560126582278481,aelinotxs
palrforatxaceulrecuxarlthhdbryriyoeaeeixbdesshsndxbelyetrerbaomartriexrirseewgox,ColumnarTransposition,0.0680379746835443,reaxlotbi
trsirpeanknmnieettafdraciresnxsnfhonesooatsrxeaeceitmrpffraxhvlngoxrdytomwr,ColumnarTransposition,0.05765765765765766,rentasoif
daitpnlvneeitmhlteidwwclfmofgahnxoaeresittlxnhsiyetielxtgoerensskxdcpeohesyex,ColumnarTransposition,0.05741626794258373,etinlxsho
hermemoseeealttmosslsimlyskxaiiisinldclniotputolwnoothexthesrfiakrshed,ColumnarTransposition,0.060455486542443065,esiolthmr
mtucaueolmelyseiydrdtiremcxelaoehgeortcrnereaehpksmwreboephdnrteoootssml,ColumnarTransposition,0.0661189358372457,eormtlsca
eonwtseeuahlityecdonrnchhthtdnhadcmhdeottgiiecahwdageheampmhtonbrnarae,ColumnarTransposition,0.0670807453416149,ehtandoci
hahhrudtnxeoticihnrxmechhteerxsfwtavaoixhasieelbhgbrrnaoinsxurecrdgeexlseeddtapx,ColumnarTransposition,0.05949367088607595,ehrxatidn
shtaybeslgxaslaeeraeieytydnrtrpnxuihloyewoixdanheguelhhcselufnhunxhoybnoyigtx,ColumnarTransposition,0.05297334244702666,ehynalxst
ehrntinethfaaqaiotyhdersaimorptoltaieedeehringoxrgetaaofswscgenxneadsuwd,ColumnarTransposition,0.0594679186228482,eatrniohd
othtiieittlithxhdoleasigbansaxehuiotteievgmsxregtffbvtaetitxtahtltrlnorinhe,ColumnarTransposition,0.07675675675675675,tiehaolxs
cgesunetadioehaxwinhtwlxpaywoshedvrhutrxowldhlnhisfilboxeeutduuxaonhssnennteeiar,ColumnarTransposition,0.05348101265822785,enhsutaio
cdleraexgdfntsitnaeanltxrtfwtlhxaeoaaedihedpsnwxattditnhesithsexihhseigxaiehotrx,ColumnarTransposition,0.06993670886075949,etaxihdns
rndontuissdierohnniiiyrdegtipedegsowoaaohlogaoshrtaelnradianihcsaunpve,ColumnarTransposition,0.06252587991718427,inoaerdsh
htsetatcaaaxetetresdyrhncnvaewreptyefeotuhtaasgdewiinahinaebnengdtenodde,ColumnarTransposition,0.07863849765258216,etandhsri
chryndbrexateaaeresoeoiagtgcadedsulnfymxtesociogexdrenoaamexnnvtmhalnt,ColumnarTransposition,0.05879917184265011,eantordxc
isyoteabbsvetfelidenhpontrghgrehaoxeuceftdnerthldectematlaulreastraahe,ColumnarTransposition,0.06583850931677018,etahrlsod
veleoereilbnorteleeomvtdiretidihnlaidyetopihtmhfoenaneirsttowshtehehma,ColumnarTransposition,0.07701863354037267,etiohlrnm
fottlesfehtnitostodihaflfaaldlaalirnodgnwelghokeniebuettcdieoguireafbw,ColumnarTransposition,0.05879917184265011,etoliafnd
cocioilehrlnekaynnlgvsaxdibliasneswxrxrconapemaeabeslgteweirulikkfyinrsr,ColumnarTransposition,0.0528169014084507,eilrnasco
eetaygxetreoidtatoohieceioshoxlhndenrevntwhmxrlagaaeidagihaecdlgsapnhymncco,ColumnarTransposition,0.058738738738738736,eaohtingd
fgedidnseeitpshresrnhisaoneoersobihnlcncseghxohrchnwaxhwoaeeihdlaiunenea,ColumnarTransposition,0.06924882629107981,enhisaord
ninndiioxreoehhbixopgefgebxeeetimanxqpauwrhveauiaehltxuigphowixcqmlleetxedchctygx,ColumnarTransposition,0.05709876543209876,eixhnogta
doveeootahhdmndepoetseeranifdehxdwiihtroennhhtpelasrahcxrdtagstxwteroihx,ColumnarTransposition,0.06533646322378717,ehtdoarni
eiahiswxhtretbaxaolyahhxvsyttuoxradteihxcrscsdnxhitbhrweeyofwasxueethstxrguaanox,ColumnarTransposition,0.06044303797468355,xahtesrio
hhpedhrxaieehlhoeeretenxerhscasdfrudgmehttrbewaetvrhaaefsdninoneoesanrlt,ColumnarTransposition,0.07589984350547731,ehratndso
hheraacsseefhexeedepbswteeadextwrecyeeahsottrewnhoeuenrcendxroutnwahipndanx,ColumnarTransposition,0.08396396396396397,ehanrtsxd
hleeyhgetxyothdeedaxmrloendirxptehnomntxyisvbalhhxtendlpnhfxahoatritoxsftwieneee,ColumnarTransposition,0.06392405063291139,ehtxnolda
necrftbghwxohhngthhnvxsdainenvrtxahscnasdonxmeeyihuatexalryahaieixwstwntrdeeh,ColumnarTransposition,0.05878332194121668,hneatxrsi
siirtomnextomtdnrtnthwohyraitlaenoebmiwllresaeoaetlcgnhefrhiedteeodohe,ColumnarTransposition,0.06790890269151138,etoirnhal
rlsoiaeohhoadhdiodegindaasayiftsrnhrtrwdcoulaaleeoqahxedlwlptfeerthttded,ColumnarTransposition,0.06298904538341157,aedohtrli
mhrsounhihahatttowyfswuenudtadanrdsxthtesgsstetedooasaaraeodajesewhyndet,ColumnarTransposition,0.07198748043818466,atsehdonr
aluldalsirunanfeaulhgalbsihagxabihiadohwgerirrytcwtesgontigarefitnmftnldhnx,ColumnarTransposition,0.05369369369369369,ailnrhgte
hdryehnxesnwwwrxlldgtanxwewraecxbowieslgsneertixradneilxhrootduxeuinshoxodebhdgx,ColumnarTransposition,0.060126582278481014,exdrnwhos
astiedaafxunobrhuesxsthonirnoxbamdresnoxsleaihfrmxelrhttoaaxhiensntwrxltoteeesrt,ColumnarTransposition,0.06392405063291139,etasxrnoh
xuihrchedldeaidxeaamdrnxtuhoeaixnnittogxcsrmveoxuavancneedstaatteuotibpxpntarher,ColumnarTransposition,0.06044303797468355,eatxnirdu
tdtnwhefaenoetxmntlnniethpetsxseoadtvdmredhaxrrneaeliotohreoauiheheronwtorn,ColumnarTransposition,0.0745945945945946,etnohradx
lpnhedmgndrsereeaagdrepejooxssetamanitnohxaothneloneenexsrgnrasroxonfx,ColumnarTransposition,0.07329192546583851,enorasxhd
iqvsewbghthbhdxefesoaildrtherivnuitfheeeaeeawrrnitrcoteeanmtyetthmhnossdceh,ColumnarTransposition,0.06630630630630631,ehtirsand
leatvehranhedtxellfahtoeuthlpxhtrahgdthodsuexigneiaeyncawkhxttidrnrssnetoee,ColumnarTransposition,0.0645045045045045,ethanlrdx
niohehgrhrwtsahtdaeniiihllrerwvdclsdawtaieehdyaeienwautxtvuenosxutfsvtne,ColumnarTransposition,0.057511737089201875,etihanrws
amgllrtaroxranruleeldxdonitfeeitxnciteohygcxrdaeqadroaxacysiotedoxenphlyohrlr,ColumnarTransposition,0.05809979494190021,reaolxtdn
noorhgsnmitneexoraeiembpejttaxarsrdnnoyoxohtddnoiabuerneelrxcenvvemdsdrsahx,ColumnarTransposition,0.06054054054054054,enorxadst
rtfodahuuilretxadfsemdonnderdxeeethdnfaietdexchefenannseasoxshectaaddfhtdsa,ColumnarTransposition,0.07711711711711712,edatnfhsx
nlihfsdaxbtetahdtsidnnoenwxseehtsaaxhmseowttxpdiadfaexihwtdiehxoitmlihhx,ColumnarTransposition,0.06807511737089202,htixedasn
eoteiknnsoeinaoosxvehinnmixiotmytnrxakhloigdxngwasoyacrpsgruutxdtivsriitennriwlti,ColumnarTransposition,0.05895061728395062,inotesxra
tsasegtlfneeetitkbnageerrvuhrceienrueoiaeteohnmetsaxbtaarmrioqhnthhtwcteyrtilx,ColumnarTransposition,0.07059607059607059,etranihso
arhvtonjwiwheeseltlloeewdehtwtwhhinildmgwtlaonowatnaeeetlniettxhioyortes,ColumnarTransposition,0.07629107981220658,etwholnia
erereetroexmgsoditurenphtmbtensxetfaennhairxonrnarffmdoleyoetreptsciirhwaelnj,ColumnarTransposition,0.06698564593301436,ertnoiaxm
duthlpocaahshmanhedtlhnteheeaodsuoerdhtitrncawatdidiyefrhnetodheltfwda,ColumnarTransposition,0.06915113871635611,hdteaonlr
ieneatxskaooaxetbodaxniebdhtitrniwxdgsyiahamhantthhcottewewnnsxfpycnhx,ColumnarTransposition,0.05921325051759834,tnaexhios
gdlwscolvhetllseashdeuteehsxsrtiilhoehttsdretroiployrecxhbtsseaindethu,ColumnarTransposition,0.06832298136645963,esthldori
gtareohsogooawraircrloedeyedanedndrebttncetosrcmjadcdscerlhnheseieononya,ColumnarTransposition,0.06964006259780908,eoradncts
sertbnsxwdrheccxfetaldeseieeailxcogvdewxerntondofshbdtnetraeoiaxeteoahtd,ColumnarTransposition,0.06846635367762129,etdxaosrn
lltidxdehsbxopwhlxeuetuxhontoxtckawe,ColumnarTransposition,0.05396825396825397,xtelhodwu
pecaesutnxmlnhhsthoxisetxibiytobedx,ColumnarTransposition,0.05042016806722689,etxshinob
haihtirxsetxihgxroaxotixapdxepretnlxdtnx,ColumnarTransposition,0.07692307692307693,xtihareop
sarrdmeetxhbesycdiyaeedaxenvuxhterx,ColumnarTransposition,0.06722689075630252,exardsthy
rnehnhhxngramrmhittdgeaxoimeuusxdstx,ColumnarTransposition,0.05238095238095238,hxrnemtga
rhuxnetrticxenooegkxbehbiybxhnextnhdejna,ColumnarTransposition,0.0641025641025641,exnhtbrio
topxdodxibwxdddxhlaxrboxadnxsvineenxanux,ColumnarTransposition,0.08461538461538462,xdnoaibet
gesxnrextdnhnutxhigeenlxweixihnxotnxlgax,ColumnarTransposition,0.08461538461538462,xnegthils
oouxsfuxctrxicsxrhbxaioxtobxatlfrilx,ColumnarTransposition,0.07936507936507936,xotriusfc
atewytrsrosrfreaatenabiwrbahslnarae,ColumnarTransposition,0.08571428571428572,aretswnby
octaxgeoinmkehxroikxflhrxehsmegrfnssfwox,ColumnarTransposition,0.05,xoehrfsgi
bewunodunarjfewhferoxheoeslxtsstagn,ColumnarTransposition,0.0453781512605042,enoswuarf
snnregardyaaalioedduxahwdndyteeedrl,ColumnarTransposition,0.07226890756302522,deanrylsg
orosmenahsrcoogueetnxmetsabwncmhekx,ColumnarTransposition,0.052100840336134456,eosmnrahc
tefcnxegoyfxsnloimhimpaxaorrorhyrktx,ColumnarTransposition,0.04285714285714286,xortefnyi
nnisaawwtsnxajaeaednfnwwnesenroyfurs,ColumnarTransposition,0.08095238095238096,naswefrit
ddsrxsfabitryylleasxtheexrmrhxermhxaodtl,ColumnarTransposition,0.05897435897435897,rxedsatlh
thlanxlemrexstacryifrlelwerarahouiit,ColumnarTransposition,0.05714285714285714,rlaetihxn
edxrgxinyfsrlwngaudinngshneoea,ColumnarTransposition,0.05057471264367816,negdxrisa
uyssxolrfxwteiedowexnliwxednexahgrxlfehx,ColumnarTransposition,0.0641025641025641,xelwsorfi
nfioaxnaahoxiyfemxnwmtwxuaoedxrgrrln,ColumnarTransposition,0.05238095238095238,xnaorfiem
tealwectninhtoenhrseopraeshttdee,ColumnarTransposition,0.08266129032258064,etnhaorsl
werwhlpahyonemnxrectediserkhtlse,ColumnarTransposition,0.05241935483870968,erhwlntsp
peremnvrlxoohwoiaukrpleersgeaytttlf,ColumnarTransposition,0.0453781512605042,erlotpamn
lreseaampxaafixsnoiernmhxwdooxsnrsxietsn,ColumnarTransposition,0.06153846153846154,sxeanriom
nrnloxrfhicsaoorkagregetehyrixgteinx,ColumnarTransposition,0.05396825396825397,renoxigha
hoorefdogcorrsxrheuxsfyoherestrengh,ColumnarTransposition,0.07899159663865546,roehsfgxd
mgoomaiomltiidnhexlladhlsnwtim,ColumnarTransposition,0.059770114942528735,miloatdnh
rgiinaawrocrdekrrtrteehcsiehei,ColumnarTransposition,0.08045977011494253,reiacthgn
rresoxeanltxsegvhxtalieehporrxecwotx,ColumnarTransposition,0.06507936507936508,exrotsalh
anexmisirmuxsstdishsaotxehahncexymrxwenx,ColumnarTransposition,0.06153846153846154,xseanmihr
swgnxoadetsthhxhaawxrdttheoeexherti,ColumnarTransposition,0.07394957983193277,ethxaswod
danxrvnthrseooanaesrsduwhyextewxowrxnaax,ColumnarTransposition,0.0641025641025641,axnresowd
btialrieeesxnkneuxctcdnxkhhfgxaotnie,ColumnarTransposition,0.050793650793650794,exntiakch
hnveawptooexttfntarutsirheaaeoaxnttx,ColumnarTransposition,0.0761904761904762,taenoxhrv
etnxhdaedetxuhdxfpexlpdxserhnerxoaax,ColumnarTransposition,0.08253968253968254,xedhatnpr
wohxsherswdmechoaaiahuexmicfectxgsnl,ColumnarTransposition,0.044444444444444446,hexscawom
nhaeeaeushgaldxlgtutublbxaiyyx,ColumnarTransposition,0.052873563218390804,aeulxhgtb
iflyxlhesxrfoixcebrxpoimsitnnxassixpaemxnhaax,ColumnarTransposition,0.06363636363636363,xisaenflh
pasxgsgdsnegroshnidgierseoreieneezx,ColumnarTransposition,0.08235294117647059,esgnrixdo
tldfoaeeaolxbvheneoittntdrsntxeeiror,ColumnarTransposition,0.06666666666666667,etonrldax
hvomaaxntdnctxaelantxfhwgehxtieolde,ColumnarTransposition,0.05546218487394958,axtehnodl
ctteserotneloekuhtshxluarctectdiotx,ColumnarTransposition,0.07226890756302522,tecosrluh
cegnsnehexiireeebeigotthxrdbrgktatx,ColumnarTransposition,0.07058823529411765,etgxirnhb
hcnsektieyirbloeasotxtnnyhrisjstwul,ColumnarTransposition,0.043697478991596636,stneihyrl
sgtltwbneaoeetxahxedrctxloiheh,ColumnarTransposition,0.05747126436781609,etxhlaosg
itwtgxnchthxooatkrdthaaebhnnixbidonx,ColumnarTransposition,0.06190476190476191,txnhioadb
snrsbkeunohyinnemottxoftkehxbtiohcx,ColumnarTransposition,0.052100840336134456,notehxsbk
tntdoxdwuhwhomtltxraoonxeeeoot,ColumnarTransposition,0.08045977011494253,otxendwhu
bdnraawnecriipxneaisrhedeaewsxyrtnx,ColumnarTransposition,0.06218487394957983,enraixdws
wrsmxhslhreekexrlfnxrvctatefwoeeoikeaoix,ColumnarTransposition,0.057692307692307696,erxowshlk
reenlgehkfgafltttselranbsiehia,ColumnarTransposition,0.059770114942528735,elatrnghf
artunhegnxtcwsahaisrtrhsesiearedgwx,ColumnarTransposition,0.058823529411764705,aresthngx
ngsrxrthmauolgxeheirtrbndehscxruooxdtohx,ColumnarTransposition,0.05512820512820513,rxhotengs
lgwcifxdohussxauencoxathaooinhssnut,ColumnarTransposition,0.05042016806722689,osxhuanci
sntthdhxenexidexlesxmdexedtxataxdahxsobx,ColumnarTransposition,0.09871794871794871,xedtshani
wlgsrgoesiexinnxstexbetxeanxohyxurhxeyhh,ColumnarTransposition,0.06923076923076923,xehsngroi
uhloithreidxgedvlxofrlhahoirchttgant,ColumnarTransposition,0.05238095238095238,htloiredx
edfheosdsaexheofydibttueeelslh,ColumnarTransposition,0.07816091954022988,edhsfotla
weetxernsxweivnrseoxandlxmenrxotaexndmex,ColumnarTransposition,0.08846153846153847,exnrwtsoa
ronxecixpmtxatoxhthxaaodlewxtnouhcnltntx,ColumnarTransposition,0.07307692307692308,xtonahecl
bhtexealnxreosxgelexihahxardoxnkttthrlrx,ColumnarTransposition,0.07307692307692308,xehtralno
nnrweaxoeudnateedohkervnntnhmsheibn,ColumnarTransposition,0.07394957983193277,nehraodtw
hmtxmcltryletolxfhsiaeekwoiontsxeeix,ColumnarTransposition,0.05396825396825397,etxloihms
rsaotobotessghcesxitnrwxmaraexntalix,ColumnarTransposition,0.05555555555555555,satxroein
curaexpolswwebesnxanasaaktanrxrsturs,ColumnarTransposition,0.06825396825396825,asrexnuwt
ohnnnredgxiglhxngaexstaiiteptxgscmx,ColumnarTransposition,0.05714285714285714,xngeithas
boaeemsneskxhgnhaxeizhoexdocoroldato,ColumnarTransposition,0.05873015873015873,oeaxhsndb
iwtexoitrtpchiotvetxtfelxsotlxmeawxiimsx,ColumnarTransposition,0.07564102564102564,txieowlsm
enoekvmennexiiexraohosssbahvwdwr,ColumnarTransposition,0.05241935483870968,enosvxira
dlirdnaxeitecdenurdocolllaemoullnrna,ColumnarTransposition,0.07142857142857142,ldneraoic
